#
#  Date of conversion : 06/15/17
#  Time of conversion : 06:02:26 -05:00
#
# Fit function for dominant peak is of exponential type
#  asymmetry factor :  1.00   shape coefficient :  2.00
#
#   det.bal.  Chi^2    peak    FWHM    pos.  %bkgr.  input file
#     ??      10.09  1.36E+03  1.00  -9.517   0.91   scans/scan_0047.mda
#     ??      10.42  1.38E+03  1.03  -9.494   0.94   scans/scan_0048.mda
#     ??       6.21  1.47E+03  0.99  -9.704   0.78   scans/scan_0049.mda
#     ??      12.60  1.42E+03  0.95  -9.917   0.77   scans/scan_0050.mda
#     ??      17.87  1.37E+03  1.00  -9.450   0.39   scans/scan_0051.mda
#     ??       7.55  1.36E+03  1.00  -9.640   1.05   scans/scan_0052.mda
#     ??       7.30  1.44E+03  1.06  -9.517   0.68   scans/scan_0053.mda
#     ??      11.57  1.35E+03  1.02  -9.906   0.49   scans/scan_0054.mda
#     ??      13.22  1.45E+03  1.01  -9.638   0.51   scans/scan_0055.mda
#     ??      12.11  1.36E+03  1.06 -10.017   0.87   scans/scan_0056.mda
#     ??      10.52  1.49E+03  0.98  -9.944   0.95   scans/scan_0057.mda
#     ??      13.43  1.42E+03  1.02 -10.006   0.62   scans/scan_0058.mda
#     ??      11.70  1.47E+03  0.97 -10.369   0.96   scans/scan_0059.mda
#
 -8.94728E+01  1.29788E+01  3.62891E+00
 -8.92229E+01  1.31218E+01  3.49529E+00
 -8.89730E+01  1.15151E+01  3.47258E+00
 -8.87230E+01  1.45925E+01  4.21977E+00
 -8.84731E+01  2.21480E+01  4.89561E+00
 -8.82231E+01  2.20003E+01  4.64662E+00
 -8.79732E+01  2.05627E+01  4.06684E+00
 -8.77233E+01  1.64140E+01  3.61282E+00
 -8.74733E+01  1.07725E+01  3.01601E+00
 -8.72234E+01  1.07370E+01  3.28682E+00
 -8.69735E+01  1.00745E+01  3.15702E+00
 -8.67235E+01  1.02156E+01  3.32905E+00
 -8.64736E+01  1.30535E+01  4.02218E+00
 -8.62236E+01  1.61693E+01  3.88165E+00
 -8.59737E+01  1.57568E+01  3.58406E+00
 -8.57238E+01  1.16574E+01  3.74324E+00
 -8.54738E+01  1.48633E+01  3.92035E+00
 -8.52239E+01  1.27181E+01  3.33016E+00
 -8.49740E+01  1.33034E+01  4.29906E+00
 -8.47240E+01  1.75209E+01  3.83021E+00
 -8.44741E+01  1.58231E+01  3.77582E+00
 -8.42241E+01  1.21868E+01  3.04795E+00
 -8.39742E+01  1.30340E+01  4.06154E+00
 -8.37243E+01  1.19647E+01  2.94620E+00
 -8.34743E+01  8.94080E+00  3.23821E+00
 -8.32244E+01  1.50006E+01  4.20301E+00
 -8.29745E+01  1.92902E+01  4.50732E+00
 -8.27245E+01  1.91534E+01  3.75843E+00
 -8.24746E+01  1.17455E+01  3.48465E+00
 -8.22246E+01  1.00458E+01  3.02746E+00
 -8.19747E+01  1.03537E+01  3.09477E+00
 -8.17248E+01  1.25939E+01  3.50910E+00
 -8.14748E+01  1.07910E+01  3.63036E+00
 -8.12249E+01  1.04598E+01  2.19602E+00
 -8.09750E+01  1.25337E+01  4.25038E+00
 -8.07250E+01  1.21875E+01  3.36753E+00
 -8.04751E+01  1.48971E+01  3.90881E+00
 -8.02251E+01  1.36529E+01  3.45829E+00
 -7.99752E+01  1.13134E+01  2.77252E+00
 -7.97253E+01  9.97342E+00  3.88790E+00
 -7.94753E+01  1.61949E+01  3.86708E+00
 -7.92254E+01  1.16705E+01  2.99707E+00
 -7.89755E+01  1.21321E+01  3.93775E+00
 -7.87255E+01  1.52899E+01  3.49672E+00
 -7.84756E+01  9.47679E+00  2.66856E+00
 -7.82256E+01  9.57124E+00  3.55627E+00
 -7.79757E+01  1.29007E+01  3.98045E+00
 -7.77258E+01  1.78976E+01  3.70898E+00
 -7.74758E+01  1.06044E+01  3.48613E+00
 -7.72259E+01  1.41052E+01  3.74171E+00
 -7.69760E+01  1.62854E+01  4.53624E+00
 -7.67260E+01  1.57156E+01  2.74852E+00
 -7.64761E+01  8.83153E+00  3.28751E+00
 -7.62261E+01  1.30321E+01  3.36589E+00
 -7.59762E+01  9.85234E+00  3.36476E+00
 -7.57263E+01  1.07362E+01  3.48082E+00
 -7.54763E+01  1.78425E+01  4.19108E+00
 -7.52264E+01  1.07547E+01  3.31976E+00
 -7.49765E+01  1.64177E+01  4.11977E+00
 -7.47265E+01  1.78830E+01  3.93772E+00
 -7.44766E+01  1.36230E+01  4.18544E+00
 -7.42266E+01  1.63940E+01  3.78322E+00
 -7.39767E+01  1.46190E+01  3.73977E+00
 -7.37268E+01  1.35385E+01  3.16041E+00
 -7.34768E+01  1.19894E+01  3.74140E+00
 -7.32269E+01  1.50135E+01  4.02782E+00
 -7.29770E+01  1.49991E+01  3.59141E+00
 -7.27270E+01  1.44918E+01  4.03476E+00
 -7.24771E+01  1.44000E+01  3.59923E+00
 -7.22271E+01  1.70425E+01  3.65519E+00
 -7.19772E+01  1.04246E+01  3.94798E+00
 -7.17273E+01  1.61500E+01  3.19141E+00
 -7.14773E+01  1.03087E+01  3.86581E+00
 -7.12274E+01  1.66795E+01  3.33578E+00
 -7.09775E+01  7.21715E+00  2.54697E+00
