#newtestfile
#Energy= Column: 1
#Signal= Column: 2
-81.847287057          0.0          
-81.5955478363          0.0          
-81.3438086063          1.0          
-81.0920693669          1.0          
-80.876919793          0.0          
-80.6251809094          0.0          
-80.3734420147          0.0          
-80.1217031125          0.0          
-79.8507760074          0.0          
-79.5990368649          0.0          
-79.3472977113          1.0          
-79.0955585465          1.0          
-78.8438193761          0.0          
-78.5920801964          1.0          
-78.3763037492          0.0          
-78.1245645545          1.0          
-77.8728253487          1.0          
-77.6210861355          1.0          
-77.3693469111          0.0          
-77.1176076792          0.0          
-76.8658684399          0.0          
-76.6141291894          0.0          
-76.3623899315          0.0          
-76.1106506642          1.0          
-75.8589113895          1.0          
-75.6071721055          0.0          
-75.355432814          0.0          
-75.1036935113          4.0          
-74.8519541994          2.0          
-74.6002148818          0.0          
-74.3484755512          0.0          
-74.0967362169          1.0          
-73.8449968677          0.0          
-73.5932575148          0.0          
-73.3415181506          0.0          
-73.125741547          0.0          
-72.874002168          0.0          
-72.6222627778          0.0          
-72.3705233838          1.0          
-72.118783975          1.0          
-71.8670445606          0.0          
-71.615305135          0.0          
-71.3635657039          1.0          
-71.1118262634          0.0          
-70.8600868117          0.0          
-70.6083473545          0.0          
-70.3566078842          0.0          
-70.1048684083          2.0          
-69.8531289231          2.0          
-69.6013894305          0.0          
-69.3496499285          0.0          
-69.0979104154          0.0          
-68.8461708948          2.0          
-68.5944313668          2.0          
-68.3426918276          2.0          
-68.0909522809          1.0          
-67.8751755189          0.0          
-67.6234359555          1.0          
-67.3716963846          2.0          
-67.1199568044          1.0          
-66.8682172131          0.0          
-66.6164776143          0.0          
-66.364738008          1.0          
-66.1129983906          0.0          
-65.8612587675          0.0          
-65.6095191315          2.0          
-65.3577794917          0.0          
-65.1060398407          0.0          
-64.8543001805          1.0          
-64.6025605109          2.0          
-64.3508208338          0.0          
-64.0990811475          0.0          
-63.8473414518          1.0          
-63.5956017487          2.0          
-63.3438620362          2.0          
-63.0921223145          1.0          
-62.8763454035          0.0          
-62.624605665          1.0          
-62.3728659209          0.0          
-62.1211261619          3.0          
-61.869386401          1.0          
-61.6176466271          1.0          
-61.3659068439          1.0          
-61.1141670533          1.0          
-60.8624272533          0.0          
-60.6106874458          0.0          
-60.3589476291          0.0          
-60.1072078031          0.0          
-59.8554679677          1.0          
-59.6037281267          1.0          
-59.3519882727          0.0          
-59.1002484132          0.0          
-58.8485085424          3.0          
-58.5967686623          0.0          
-58.3450287767          1.0          
-58.0932888817          1.0          
-57.8415489756          0.0          
-57.6257719081          1.0          
-57.3740319852          0.0          
-57.1222920548          2.0          
-56.870552117          2.0          
-56.6188121717          1.0          
-56.3670722134          1.0          
-56.1153322458          0.0          
-55.8635922745          1.0          
-55.6118522901          2.0          
-55.3601123001          1.0          
-55.108372299          2.0          
-54.8566322904          0.0          
-54.6048922706          0.0          
-54.3531522471          0.0          
-54.1014122106          0.0          
-53.8496721666          2.0          
-53.5979321115          0.0          
-53.3461920489          2.0          
-53.0944519788          1.0          
-52.8427118994          2.0          
-52.5909718107          0.0          
-52.375194585          2.0          
-52.1234544814          3.0          
-51.8717143666          1.0          
-51.6199742444          0.0          
-51.3682341147          1.0          
-51.1164939739          1.0          
-50.8647538275          0.0          
-50.6130136698          0.0          
-50.3612735011          0.0          
-50.1095333267          2.0          
-49.857793143          1.0          
-49.6060529519          3.0          
-49.3543127496          3.0          
-49.1025725398          1.0          
-48.8508323207          1.0          
-48.5990920942          1.0          
-48.3473518565          1.0          
-48.0956116095          0.0          
-47.8438713569          2.0          
-47.5921310913          3.0          
-47.3763537183          1.0          
-47.1246134397          1.0          
-46.8728731498          2.0          
-46.6211328525          1.0          
-46.3693925478          2.0          
-46.1176522337          2.0          
-45.8659119103          3.0          
-45.6141715795          1.0          
-45.3624312375          0.0          
-45.1106908862          0.0          
-44.8589505311          2.0          
-44.6072101612          2.0          
-44.3554697875          1.0          
-44.1037294008          1.0          
-43.8519890085          1.0          
-43.600248605          3.0          
-43.3485081941          3.0          
-43.0967677739          2.0          
-42.8450273443          2.0          
-42.5932869073          1.0          
-42.341546461          3.0          
-42.1257689279          4.0          
-41.8740284666          3.0          
-41.6222879943          3.0          
-41.3705475144          7.0          
-41.1188070253          0.0          
-40.8670665268          5.0          
-40.6153260209          3.0          
-40.3635855056          1.0          
-40.1118449811          2.0          
-39.8601044472          0.0          
-39.6083639059          1.0          
-39.3566233553          0.0          
-39.1048827954          0.0          
-38.8531422261          4.0          
-38.6014016494          3.0          
-38.3496610634          1.0          
-38.0979204718          5.0          
-37.8461798653          2.0          
-37.5944392532          1.0          
-37.3426986337          2.0          
-37.0909580011          3.0          
-36.8751803134          1.0          
-36.6234396659          1.0          
-36.371699011          0.0          
-36.1199583504          4.0          
-35.868217675          2.0          
-35.616476994          7.0          
-35.3647363055          4.0          
-35.1129956059          2.0          
-34.861254897          4.0          
-34.6095141806          6.0          
-34.3577734549          5.0          
-34.1060327198          3.0          
-33.8542919792          2.0          
-33.6025512274          2.0          
-33.3508104663          3.0          
-33.0990696978          6.0          
-32.8473289181          2.0          
-32.5955881327          4.0          
-32.3438473381          5.0          
-32.0921065323          1.0          
-31.8763286937          2.0          
-31.6245878711          7.0          
-31.372847043          4.0          
-31.1211062036          12.0          
-30.8693653587          7.0          
-30.6176245008          5.0          
-30.3658836354          7.0          
-30.1141427625          3.0          
-29.8624018803          6.0          
-29.6106609888          7.0          
-29.358920088          8.0          
-29.1071791817          2.0          
-28.8554382641          6.0          
-28.6036973372          9.0          
-28.351956401          10.0          
-28.1002154574          9.0          
-27.8484745044          11.0          
-27.5967335422          13.0          
-27.3449925743          5.0          
-27.0932515953          8.0          
-26.8415106069          8.0          
-26.62573261          9.0          
-26.3739916049          13.0          
-26.1222505923          9.0          
-25.8705095705          6.0          
-25.6187685411          6.0          
-25.3670275025          11.0          
-25.1152864527          12.0          
-24.8635453954          6.0          
-24.6118043289          18.0          
-24.3600632567          12.0          
-24.1083221715          13.0          
-23.8565810807          10.0          
-23.6048399787          16.0          
-23.3530988712          14.0          
-23.1013577506          20.0          
-22.8496166244          20.0          
-22.5978754889          19.0          
-22.3461343404          22.0          
-22.0943931881          16.0          
-21.8426520266          21.0          
-21.5909108557          17.0          
-21.3751327004          10.0          
-21.1233915128          24.0          
-20.8716503177          17.0          
-20.6199091133          18.0          
-20.3681678977          18.0          
-20.1164266746          21.0          
-19.8646854423          18.0          
-19.6129442025          18.0          
-19.3612029534          15.0          
-19.109461695          13.0          
-18.8577204272          14.0          
-18.6059791539          16.0          
-18.3542378694          10.0          
-18.1024965756          14.0          
-17.8507552743          11.0          
-17.5990139637          15.0          
-17.3472726438          27.0          
-17.0955313146          18.0          
-16.843789978          17.0          
-16.592048632          25.0          
-16.3762703277          16.0          
-16.1245289687          29.0          
-15.8727875948          21.0          
-15.6210462153          22.0          
-15.3693048265          18.0          
-15.1175634321          33.0          
-14.8658220228          31.0          
-14.6140806098          37.0          
-14.3623391856          33.0          
-14.1105977502          45.0          
-13.8588563111          63.0          
-13.6071148589          66.0          
-13.3553734012          75.0          
-13.1036319342          91.0          
-12.8518904578          88.0          
-12.6001489721          92.0          
-12.3484074771          81.0          
-12.0966659747          81.0          
-11.844924463          88.0          
-11.5931829419          97.0          
-11.3414414115          89.0          
-11.1256629527          107.0          
-10.8739214074          100.0          
-10.6221798509          138.0          
-10.3704382889          108.0          
-10.1186967175          92.0          
-9.86695513688          101.0          
-9.6152135469          70.0          
-9.36347194947          77.0          
-9.11173034087          69.0          
-8.85998872481          68.0          
-8.60824710131          75.0          
-8.35650546476          77.0          
-8.10476382449          53.0          
-7.85302217305          76.0          
-7.60128051229          74.0          
-7.34953884408          70.0          
-7.09779716656          57.0          
-6.84605547972          71.0          
-6.59431378357          58.0          
-6.34257208183          59.0          
-6.09083036706          59.0          
-5.87505174987          69.0          
-5.62331002206          46.0          
-5.37156828307          55.0          
-5.11982653663          51.0          
-4.86808478087          56.0          
-4.6163430158          64.0          
-4.36460124329          56.0          
-4.11285946146          58.0          
-3.86111767218          61.0          
-3.60937587172          63.0          
-3.35763406381          65.0          
-3.10589224659          64.0          
-2.85415042005          89.0          
-2.60240858421          108.0          
-2.35066674277          113.0          
-2.09892489016          135.0          
-1.8471830301          158.0          
-1.59544115886          191.0          
-1.34369927831          267.0          
-1.09195739217          392.0          
-0.876178625971          658.0          
-0.624436721206          1173.0          
-0.37269480899          1928.0          
-0.120952887461          2546.0          
0.130789041519          2541.0          
0.382530981675          2000.0          
0.634272929281          1236.0          
0.8860148862          651.0          
1.13775684871          335.0          
1.38949882425          214.0          
1.64124080725          165.0          
1.89298279956          123.0          
2.14472480118          97.0          
2.39646680839          104.0          
2.64820882678          93.0          
2.89995085448          75.0          
3.15169288963          63.0          
3.40343493223          75.0          
3.65517698601          83.0          
3.9069190491          61.0          
4.15866111964          61.0          
4.37444004416          59.0          
4.62618213147          59.0          
4.87792422809          59.0          
5.12966633402          52.0          
5.38140844554          72.0          
5.63315056823          72.0          
5.88489270024          84.0          
6.1366348397          58.0          
6.38837698847          75.0          
6.64011914469          77.0          
6.89186131023          73.0          
7.14360348694          98.0          
7.3953456711          110.0          
7.64708786272          92.0          
7.8988300655          103.0          
8.15057227574          102.0          
8.4023144953          102.0          
8.65405672416          80.0          
8.90579896048          102.0          
9.15754120238          115.0          
9.40928345732          108.0          
9.62506254017          98.0          
9.87680481188          128.0          
10.1285470892          154.0          
